"time","name","x","y","direction","nextX","nextY","nextDirection"
"62.66","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.02897295","1.8963248","339.0001"
"62.66","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.028972948","3.1036754","159.00009"
"62.68","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.025389288","1.886989","340.4001"
"62.68","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.025389284","3.1130111","160.40009"
"62.7","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.022034783","1.8775684","341.80008"
"62.7","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.022034781","3.1224318","161.80008"
"62.72","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.018911446","1.8680687","343.20007"
"62.72","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.018911446","3.1319315","163.20007"
"62.74","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.016021138","1.8584955","344.60007"
"62.74","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.01602114","3.1415048","164.60007"
"62.760002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.013365588","1.8488545","346.00006"
"62.760002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.013365588","3.1511457","166.00006"
"62.780003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.01094638","1.8391516","347.40005"
"62.780003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.010946379","3.1608486","167.40005"
"62.8","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.008764958","1.8293924","348.80005"
"62.8","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.008764956","3.1706078","168.80005"
"62.82","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.0068226247","1.8195828","350.20004"
"62.82","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0068226214","3.1804173","170.20004"
"62.84","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.0051205344","1.8097287","351.60004"
"62.84","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0051205326","3.1902714","171.60004"
"62.86","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.0036597084","1.799836","353.00003"
"62.86","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0036597082","3.200164","173.00003"
"62.88","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.002441019","1.7899106","354.40002"
"62.88","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0024410202","3.2100894","174.40002"
"62.9","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-0.0014651936","1.7799582","355.80002"
"62.9","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0014651963","3.2200418","175.80002"
"62.920002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-7.3281466E-4","1.7699851","357.2"
"62.920002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","7.3281646E-4","3.2300148","177.20001"
"62.940002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0","1.75","0.0"
"62.940002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","0.0","3.25","180.0"
"62.940002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-3.421125E-5","1.76","359.804"
"62.940002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","4.886997E-5","3.24","179.72"
"62.960003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-6.84225E-5","1.77","359.804"
"62.960003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","9.773994E-5","3.23","179.72"
"62.980003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.02633756E-4","1.78","359.804"
"62.980003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.466099E-4","3.22","179.72"
"63.000004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.1240717E-4","1.79","359.944"
"63.000004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.4660903E-4","3.21","180.0"
"63.020004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.4661842E-4","1.8","359.804"
"63.020004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.95479E-4","3.2","179.72"
"63.04","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8082967E-4","1.81","359.804"
"63.04","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.4434898E-4","3.19","179.72"
"63.06","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.8082967E-4","1.8199999","0.0"
"63.06","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.443481E-4","3.18","180.0"
"63.08","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1504091E-4","1.8299999","359.804"
"63.08","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.0525383E-4","3.17","180.224"
"63.100002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1504091E-4","1.8399999","0.0"
"63.100002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.0525296E-4","3.16","180.0"
"63.120003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.1504091E-4","1.8499999","0.0"
"63.120003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.0525209E-4","3.15","180.0"
"63.140003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.9060633E-4","1.8599999","0.14"
"63.140003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.808181E-4","3.14","180.14"
"63.160004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.6128483E-4","1.8699999","0.16800003"
"63.160004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.5149656E-4","3.13","180.168"
"63.180004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.2707643E-4","1.8799999","0.19600005"
"63.180004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.1728745E-4","3.1200001","180.196"
"63.2","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.2707642E-4","1.8899999","7.4505806E-8"
"63.2","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.17286574E-4","3.1100001","180.0"
"63.22","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.270764E-4","1.8999999","7.4505806E-8"
"63.22","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.172857E-4","3.1000001","180.0"
"63.24","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.4662497E-4","1.9099998","359.888"
"63.24","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.3683275E-4","3.0900002","179.888"
"63.260002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.2707738E-4","1.9199998","0.11199951"
"63.260002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.17286334E-4","3.0800002","180.112"
"63.280003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-1.2707738E-4","1.9299998","0.0"
"63.280003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.1728546E-4","3.0700002","180.0"
"63.300003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-9.775588E-5","1.9399998","0.16800003"
"63.300003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","8.796391E-5","3.0600002","180.168"
"63.320004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-6.843438E-5","1.9499998","0.16800003"
"63.320004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","5.8642363E-5","3.0500002","180.168"
"63.340004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-5.866053E-5","1.9599998","0.05600006"
"63.340004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","4.8868715E-5","3.0400002","180.056"
"63.36","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-5.866053E-5","1.9699998","0.0"
"63.36","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","4.886784E-5","3.0300002","180.0"
"63.38","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-3.9112834E-5","1.9799998","0.11200012"
"63.38","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.9321425E-5","3.0200002","180.112"
"63.4","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-3.9112805E-5","1.9899998","1.5646219E-7"
"63.4","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.932055E-5","3.0100002","180.0"
"63.420002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-3.9112776E-5","1.9999998","1.5646219E-7"
"63.420002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.9319675E-5","3.0000002","180.0"
"63.440002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-5.866134E-5","2.0099998","359.888"
"63.440002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","4.886673E-5","2.9900002","179.888"
"63.460003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-6.354717E-5","2.0199997","359.97202"
"63.460003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","5.3753436E-5","2.9800003","179.972"
"63.480003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-6.354185E-5","2.0299997","3.0517578E-5"
"63.480003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","5.3752563E-5","2.9700003","180.0"
"63.500004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-5.3762695E-5","2.0399997","0.056030426"
"63.500004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","4.3978915E-5","2.9600003","180.056"
"63.520004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-5.3757394E-5","2.0499997","3.0364841E-5"
"63.520004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","4.397804E-5","2.9500003","180.0"
"63.54","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-4.8865168E-5","2.0599997","0.028030396"
"63.54","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","3.909197E-5","2.9400003","180.028"
"63.56","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-4.8859867E-5","2.0699997","3.0364841E-5"
"63.56","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","3.9091097E-5","2.9300003","180.0"
"63.58","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-4.8921425E-5","2.075","0.014030384"
"63.58","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","3.9095623E-5","2.925","180.014"
"63.600002","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-4.4090757E-5","2.0900004","3.0372292E-5"
"63.600002","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","3.4214077E-5","2.9099996","180.0"
"63.620003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-4.4085456E-5","2.1000004","0.028030403"
"63.620003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","3.4213204E-5","2.8999996","180.028"
"63.640003","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-3.919323E-5","2.1100004","0.056030434"
"63.640003","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","2.9327133E-5","2.8899996","180.056"
"63.660004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.9414075E-5","2.1200004","3.052503E-5"
"63.660004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9553483E-5","2.8799996","180.0"
"63.680004","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.9408748E-5","2.1300004","3.052503E-5"
"63.680004","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9552608E-5","2.8699996","180.0"
"63.7","Nille"," - no pose.x value"," - no pose.y value"," - no pose.direction value","-2.940342E-5","2.1400003","0.11203049"
"63.7","Frederik"," - no pose.x value"," - no pose.y value"," - no pose.direction value","1.9551733E-5","2.8599997","180.112"
